soc_code,occupation_title,aioe_score,aioe_zscore,routine_cognitive,social_interpersonal,physical_manual,creative_adaptive,n_activities,education_level,college_required,annual_median_wage,log_wage,wage_percentile
43-2021,Telephone Operators,1.019712,1.0197120077043644,0.23192692474989124,0.2812527185732927,0.18051326663766853,0.1967812092214006,41.0,1.7728727272727274,0,39130.0,10.574644715204458,14.217134416543576
43-3011,Bill and Account Collectors,1.271991,1.2719910079163437,0.23581222191954962,0.2924725324616363,0.1585399073821847,0.21819667665486245,41.0,2.730763636363637,0,46040.0,10.73726586283582,26.107828655834563
43-3021,Billing and Posting Clerks and Machine Operators,1.333455,1.333455007967989,0.2613382899628253,0.28540892193308554,0.15102230483271376,0.19572490706319703,41.0,2.8556363636363633,0,47170.0,10.761513376278307,29.50516986706056
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",1.039749,1.0397490077212008,0.25011258218499505,0.27443033414392504,0.1516707196253265,0.2043591822030082,41.0,2.7264,0,49210.0,10.803852133860024,36.336779911373704
43-3041,Gaming Cage Workers,0.4026518,0.4026518071858759,0.2082699137493658,0.27498731608320653,0.2089463893116861,0.19592423473702014,41.0,1.9581090909090908,0,36990.0,10.5184028848265,8.751846381093058
43-3051,Payroll and Timekeeping Clerks,1.257632,1.2576320079042784,0.262147406733394,0.27179253867151953,0.15850773430391266,0.20700636942675157,41.0,3.4715636363636366,0,55290.0,10.920347339331979,45.45790251107829
43-3061,Procurement Clerks,1.487838,1.4878380080977103,0.2339316734221193,0.28447348829514435,0.17569691455041772,0.20233269914798577,41.0,2.9727272727272727,0,48510.0,10.789525241239263,33.6410635155096
43-3071,Tellers,0.4727723,0.472772307244795,0.22588055130168455,0.291271056661562,0.19310872894333844,0.19732006125574272,41.0,2.2250181818181822,0,39340.0,10.57999709194305,14.660265878877402
43-4011,Brokerage Clerks,1.144877,1.1448770078095352,0.2560963569947675,0.2866028235758713,0.14641129430348507,0.20772040675288775,41.0,3.406472727272727,0,62940.0,11.049937170618398,59.04726735598228
43-4021,Correspondence Clerks,1.149758,1.1497580078136365,0.24450887366016516,0.27789492180636094,0.16578808645229312,0.20699349850641363,41.0,2.9306909090909086,0,46740.0,10.752355608092849,27.954209748892172
43-4031,"Court, Municipal, and License Clerks",1.166267,1.1662670078275081,0.24424898511502027,0.2791779431664411,0.16821718538565628,0.19621109607577805,41.0,2.7874909090909092,0,47700.0,10.772686676876432,31.351550960118168
43-4041,"Credit Authorizers, Checkers, and Clerks",1.440296,1.440296008057763,0.24588795190782334,0.32003005761041997,0.12908073808132253,0.20839943224513652,41.0,,0,49130.0,10.802225125162694,35.561299852289515
43-4051,Customer Service Representatives,0.9562519,0.9562519076510418,0.22165297973329318,0.2942062834325322,0.1671061553529722,0.19355081744895652,41.0,2.6916126569161265,0,42830.0,10.664994070609417,20.273264401772526
43-4061,"Eligibility Interviewers, Government Programs",1.226286,1.2262860078779396,0.272588703531205,0.2772461681768143,0.13040901007705988,0.20645270556355322,41.0,3.541272309049086,0,51500.0,10.849337086651827,41.32200886262925
43-4071,File Clerks,0.2839743,0.2839743070861564,0.23356009070294784,0.2727437641723356,0.21070294784580498,0.20117913832199547,41.0,3.2209454545454546,0,41270.0,10.627891122746627,18.057607090103396
43-4081,"Hotel, Motel, and Resort Desk Clerks",0.6063127,0.6063127073570033,0.20717510097410313,0.30751564108656054,0.1737546527282807,0.20820464084897441,41.0,2.1629382516293827,0,34270.0,10.442025614868655,3.064992614475628
43-4111,"Interviewers, Except Eligibility and Loan",1.297031,1.2970310079373837,0.2367026912481458,0.29236420145511055,0.1621106166560712,0.21544112453203362,41.0,2.7044113770441136,0,43830.0,10.688073793412855,21.38109305760709
43-4121,"Library Assistants, Clerical",0.2038919,0.20389190701886659,0.21444444444444444,0.28367521367521364,0.19136752136752136,0.1994017094017094,41.0,2.3456618389111634,0,36010.0,10.49155195664292,7.05317577548006
43-4131,Loan Interviewers and Clerks,1.364395,1.3643950079939866,0.2462435339518844,0.27177929222432057,0.16618770013958456,0.21381065768946547,41.0,3.0755742607557432,0,48950.0,10.798554647958657,35.04431314623338
43-4141,New Accounts Clerks,1.174998,1.1749980078348445,0.20628854338573788,0.32007296100060806,0.16364110136367585,0.20924172674368105,41.0,2.484218181818182,0,46610.0,10.749570389366786,27.511078286558345
43-4151,Order Clerks,0.8388861,0.8388861075524244,0.24149510877500366,0.28646517739816035,0.17579208643597607,0.20521243977222953,41.0,2.2646545454545453,0,44660.0,10.70683352539415,22.41506646971935
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",1.353098,1.353098007984494,0.24609523809523806,0.2888380952380952,0.15489523809523809,0.2070857142857143,41.0,3.54701802547018,0,49440.0,10.808515092131572,37.186115214180205
43-4171,Receptionists and Information Clerks,1.013186,1.013186007698881,0.2098371952795245,0.31337755189938843,0.16960978551124128,0.19364286329571884,41.0,2.330181818181818,0,37230.0,10.524870166866762,9.4903988183161
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,0.227312,0.22731200703854548,0.20966659207876484,0.29260833892742594,0.198552994704259,0.18453046915790258,41.0,1.905436729054367,0,41460.0,10.63248438598977,18.31610044313146
43-5011,Cargo and Freight Agents,1.405415,1.405415008028454,0.2097297691550272,0.2618795813427665,0.22789103242040773,0.20112322672404362,82.0,3.699163636363636,0,49900.0,10.81777628173961,38.663220088626296
43-5021,Couriers and Messengers,-0.9591126,-0.9591125939583551,0.24037975962024039,0.25694374305625695,0.26239773760226237,0.17543682456317544,41.0,2.0563636363636366,0,38340.0,10.554249016599636,12.112259970457902
43-5031,"Police, Fire, and Ambulance Dispatchers",0.9074452,0.9074452076100316,0.22375034906450708,0.29307456017872097,0.17872102764590897,0.2046914269757051,41.0,2.3266181818181813,0,50730.0,10.834272730560736,40.21418020679468
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",1.234523,1.2345230078848608,0.21438769035532995,0.292988578680203,0.17687182741116753,0.21748096446700507,41.0,2.4910581967287637,0,48880.0,10.797123593845477,34.85967503692763
43-5041,"Meter Readers, Utilities",-0.9723772,-0.9723771939695008,0.22667887159856867,0.2568860780560872,0.25205958225846714,0.18623616543230423,41.0,2.2427636363636365,0,49180.0,10.803242315770184,36.07828655834564
43-5051,Postal Service Clerks,-0.5186997,-0.5186996935882954,0.21204976014310106,0.2752256280998455,0.20635824050735832,0.19489389381250508,41.0,1.980363636363636,0,61630.0,11.028904043956288,56.20384047267356
43-5052,Postal Service Mail Carriers,-1.064715,-1.0647149940470884,0.188573883161512,0.27212199312714774,0.26793384879725085,0.18223797250859106,41.0,1.7263272727272725,0,57490.0,10.959366298617336,48.005908419497786
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",-1.185001,-1.1850009941481592,0.20147730586062787,0.27145495189036833,0.2593060550102051,0.20089415881038003,41.0,1.725818327258183,0,56530.0,10.942526749669337,47.11964549483013
43-5061,"Production, Planning, and Expediting Clerks",0.6999103,0.6999103074356492,0.24712242762469483,0.24284966864318105,0.17500871991628883,0.21346355074991283,41.0,2.250056812500568,0,57770.0,10.96422488877531,48.116691285081245
43-5071,"Shipping, Receiving, and Traffic Clerks",-0.7463213,-0.7463212937795558,0.21077692246647092,0.2664867867629553,0.23117212919609553,0.19561939528608838,41.0,2.3318668133186677,0,43190.0,10.673364265954747,20.49483013293944
43-5081,Stock Clerks and Order Fillers,-0.7892948,-0.7892947938156646,,,,,,,0,,,
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",-0.1860789,-0.18607889330880875,0.22242817423540315,0.25622014685962785,0.2301989021173451,0.2020389249304912,41.0,2.0039999999999996,0,45650.0,10.728758886023115,24.556868537666173
43-6011,Executive Secretaries and Administrative Assistants,1.079643,1.0796430077547219,0.23151658767772512,0.2929699842022117,0.17014218009478674,0.21279620853080572,41.0,3.537454545454546,0,74260.0,11.21532772773107,70.6794682422452
43-6012,Legal Secretaries,1.014541,1.0145410077000194,0.2544888087234566,0.27695334918422565,0.1665163564811019,0.2109535131589735,41.0,3.2778181818181817,0,54140.0,10.899328563168293,44.16543574593796
43-6013,Medical Secretaries,1.217982,1.217982007870962,0.23627046045586658,0.2979195349548723,0.1642955484167049,0.19749120391616948,41.0,2.4169416941694166,0,44640.0,10.706385597055192,22.304283604135893
43-6014,"Secretaries, Except Legal, Medical, and Executive",1.099056,1.0990560077710338,0.23609383330371422,0.2882530655766838,0.17318286831348856,0.20579349564599253,41.0,2.7310094645828222,0,46290.0,10.742681234025316,26.73559822747415
43-9011,Computer Operators,0.7040519,0.7040519074391292,,,,,,,0,,,
43-9021,Data Entry Keyers,0.3108081,0.3108081071087036,0.2522617980275491,0.254543972613905,0.17222267503464014,0.21207922406064064,41.0,2.4093090909090904,0,39850.0,10.592877684218362,15.36189069423929
43-9022,Word Processors and Typists,0.6219606,0.6219606073701515,0.2395039858281665,0.2868910540301151,0.18768821966341895,0.19769707705934456,41.0,2.439127272727273,0,47850.0,10.7758263968811,31.462333825701627
43-9031,Desktop Publishers,0.3437743,0.34377430713640367,0.2167780252412769,0.26181638208364266,0.17965850037119524,0.22395446671615934,41.0,3.146036363636364,0,53620.0,10.88967741178995,43.685376661742986
43-9041,Insurance Claims and Policy Processing Clerks,1.240201,1.240201007889632,0.25722703001288894,0.29110661020069967,0.14877554778125576,0.20373780150985085,41.0,2.567720408404476,0,48450.0,10.788287617318913,33.197932053175776
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",-0.8184676,-0.8184675938401772,0.18230728523549128,0.27535720585641205,0.2645087316987123,0.1960663256306227,41.0,1.531781818181818,0,38150.0,10.549281036712603,11.410635155096012
43-9061,"Office Clerks, General",0.9888986,0.9888986076784734,0.2382170259408111,0.2741139934234563,0.18752283522104493,0.1977530142491779,41.0,2.779563636363636,0,43630.0,10.683500266117655,20.86410635155096
43-9071,"Office Machine Operators, Except Computer",-0.5171404,-0.5171403935869852,0.19689119170984457,0.2626079447322971,0.2383419689119171,0.20474956822107082,41.0,2.4267636363636367,0,39020.0,10.571829614177101,14.069423929098965
43-9081,Proofreaders and Copy Markers,1.288375,1.2883750079301104,0.2942966636609558,0.22306131650135255,0.18192064923354373,0.21257889990982867,41.0,3.8301739264835573,0,49210.0,10.803852133860024,36.336779911373704
43-9111,Statistical Assistants,1.389965,1.3899650080154717,0.26776746957187847,0.2806196272023151,0.13669248446676313,0.21389054387607456,41.0,4.7568120448408475,0,51440.0,10.8481713589115,41.174298375184634
45-1011,"First-Line Supervisors/Managers of Farming, Fishing, and Forestry Workers",-0.4791843,-0.4791842935550924,0.203725606150207,0.25524837374334713,0.25044352454169133,0.2054997043169722,41.0,2.978036363636363,0,59330.0,10.990870359252689,51.47710487444609
45-2011,Agricultural Inspectors,0.1704867,0.17048670699079768,0.2299095263437999,0.27210522314300917,0.21341138903672166,0.19904204364023417,41.0,2.5293818181818173,0,50990.0,10.839384814049202,40.509601181683905
45-2021,Animal Breeders,-1.044292,-1.0442919940299276,0.21773469754083646,0.24663435648896068,0.23433853886196374,0.2088493986716927,41.0,1.9565818181818182,0,52000.0,10.858998997563564,42.35598227474151
